filename,label
7A5K_2358,internal
6OSK_1893,internal
5AA0_1314,internal
6ORL_2557,hairpin
7NAR_2529,internal
6GZ5_1710,internal
8YUO_3768,internal
6NEQ_2455,hairpin
6RZZ_2662,hairpin
8YOO_3646,internal
8EKC_2998,internal
7K50_2463,internal
3J7P_2993,bulge
7P3K_2630,internal
7SYK_2882,internal
5H1S_1360,internal
9B0R_3970,internal
3J7R_583,hairpin
8KAB_3702,internal
4V6O_856,internal
7SYW_2901,internal
8FZJ_3672,internal
6SW9_2707,hairpin
7Y7D_3294,internal
7PIA_2791,internal
8IFB_3394,internal
9GGR_3919,internal
6I7O_2373,hairpin
8P7Y_3791,internal
8WIB_3494,internal
6O9J_1835,internal
6Q95_1967,internal
3J9Y_396,internal
6P4G_1935,internal
6WNV_2181,internal
7NHK_2535,internal
5AJ3_14277,bulge
8PJ2_3707,internal
8BTR_3051,internal
9HAI_3878,internal
8G60_3125,internal
7ST6_2870,internal
5AJ4_14286,bulge
5T5H_2071,hairpin
7AC7_2366,internal
9GHH_4039,internal
7SS9_2852,internal
5OQL_2062,hairpin
8K2C_3634,internal
8A57_2969,internal
7P7S_2751,internal
5UQ7_2105,hairpin
6Q8Y_2613,hairpin
6GWT_2311,hairpin
3J6B_2937,bulge
8UU7_3473,internal
5FLX_14839,bulge
7JSS_2437,internal
6H58_1718,internal
9J3R_3982,internal
7UCK_2915,internal
6S05_2666,hairpin
9GR1_3814,internal
9GHA_4011,internal
6WDD_2145,internal
5APN_14330,bulge
5LZB_1402,internal
5ADY_14215,bulge
8FTO_3223,internal
6AHR_2178,hairpin
6I7O_2374,hairpin
8RD8_3404,internal
6OM6_1869,internal
8BRM_3039,internal
8G6Y_3136,internal
4CSU_687,hairpin
9HA4_3882,internal
9B1Y_4006,internal
8YUO_3767,internal
8CGI_3218,internal
3J79_2950,bulge
6ZU5_2322,internal
9GHE_4025,internal
9B0R_3969,internal
8BHJ_3251,internal
7ACR_2380,internal
7WTV_2942,internal
6GXP_1705,internal
3J79_2956,bulge
8R8M_3685,internal
6GXO_1703,internal
8IFB_3393,internal
7MT3_2693,internal
4V6O_855,internal
7PO3_2808,internal
6NY3_2478,hairpin
8G7P_3412,internal
5ANB_14319,bulge
3J7P_2995,bulge
7ACR_2378,internal
8V84_3549,internal
6WD4_2118,internal
5JTE_15673,bulge
9GUQ_3820,internal
6TMF_2741,hairpin
6TPQ_2747,hairpin
6ZLW_2268,internal
3JBN_405,internal
6SWA_2711,hairpin
7PJU_2639,internal
7PJU_2637,internal
8A5I_2972,internal
8BHF_3279,internal
9BS0_3842,internal
7SA4_2845,internal
9HA6_3876,internal
6OUO_1919,internal
7NWT_2574,internal
6XGF_2213,internal
6OM7_2544,hairpin
8ESQ_2999,internal
8G7P_3413,internal
6VWN_2066,internal
9H3S_3861,internal
8XSZ_3643,internal
6LQM_2392,hairpin
8G61_3128,internal
7BL6_2411,internal
7OIG_2719,internal
5LZX_1924,hairpin
5AJ3_14275,bulge
5H1S_14899,bulge
6ORE_1877,internal
5JB3_15597,bulge
9BLN_3750,internal
8KIE_3727,internal
6M62_2399,hairpin
7PAS_2775,internal
7JT1_2444,internal
8RWG_3900,internal
8JSG_3402,internal
3J79_2962,bulge
9GFT_3908,internal
3JBU_412,internal
5WLC_2131,hairpin
8T5H_3742,internal
5TC1_2090,hairpin
6PCS_1959,internal
9GFT_3914,internal
4CE4_436,internal
3J79_2957,bulge
5APN_14340,bulge
5TC1_2089,hairpin
6GC0_1677,internal
3JBP_410,internal
6XII_2214,internal
6WDL_2171,internal
6QDW_1977,internal
5AFI_14226,bulge
5JBH_15607,bulge
7OTC_2736,internal
5L3P_1860,hairpin
7Y7F_3304,internal
5ANB_14321,bulge
6OGF_1847,internal
8QOA_3518,internal
8EIU_3015,internal
8G6W_3132,internal
3JCE_415,internal
6ZU1_2321,internal
8K2D_3636,internal
5H4P_14907,bulge
5H4P_14911,bulge
7UCJ_2913,internal
5IMR_15119,bulge
8VK0_3932,internal
5NO4_2031,hairpin
7NSO_2558,internal
7JT1_2446,internal
6FT6_2272,hairpin
5TC1_2088,hairpin
8AP4_2987,internal
8EIU_3016,internal
6S0K_2668,hairpin
6GXM_1697,internal
8C97_3120,internal
8RDW_3408,internal
9HA4_3883,internal
6FRK_2268,hairpin
5JTE_15660,bulge
8UU6_3472,internal
7OIG_2720,internal
7OQE_2629,internal
9MOR_3886,internal
9B0G_3960,internal
5NJT_2028,hairpin
7AFN_2388,internal
8R55_3369,internal
6PCS_1958,internal
7AFA_2384,internal
5UMD_2104,hairpin
5FLX_14834,bulge
8A63_2974,internal
7SYH_2877,internal
6ORE_2555,hairpin
8C8Z_3115,internal
4UE4_564,internal
6ZTL_2299,internal
7P7Q_2745,internal
4V77_911,internal
6MTD_1760,internal
6ZMT_2271,internal
8OIS_3160,internal
5IQR_15148,bulge
5ME0_1452,internal
8C93_3118,internal
4V76_905,internal
7BL2_2404,internal
8VK0_3931,internal
8UU4_3465,internal
5IT9_15220,bulge
9GGR_3925,internal
7P6Z_2744,internal
6WDC_2142,internal
7S0S_2840,internal
7R7A_2983,internal
5MGP_1455,internal
5KPS_1856,hairpin
7XAM_3092,internal
6WDE_2149,internal
5ANB_1328,internal
6LQM_2391,hairpin
6O8X_2488,hairpin
9NLQ_4083,internal
9NKL_4052,internal
6OGI_1854,internal
7JIL_2431,internal
5AFI_14239,bulge
7OII_2724,internal
7NSJ_2556,internal
7QGU_2815,internal
9GHB_4014,internal
8BR8_3037,internal
8G5Z_3124,internal
7LS1_2484,internal
6DZP_2259,hairpin
8G34_3333,internal
5AFI_14224,bulge
7PAK_2765,internal
3J6B_2941,bulge
6TNN_2037,internal
7N31_2528,internal
6OGI_2511,hairpin
3JCN_418,internal
4V6O_854,internal
7O80_2594,internal
7K55_2480,internal
9NL6_4061,internal
7K51_2466,internal
8R3V_3440,internal
9HC4_4040,internal
8P2K_3206,internal
3JBO_406,internal
7LVK_2677,internal
8OVJ_3560,internal
9GHF_4030,internal
6SZS_2018,internal
3J79_573,hairpin
6UZ7_2753,hairpin
7A01_2345,internal
8G6X_3056,internal
9GHE_4026,internal
6OIG_2512,hairpin
6VYR_2069,internal
8C91_3116,internal
8T5H_3740,internal
8XSX_3637,internal
5IQR_1371,internal
7PJX_2653,internal
7NWT_2573,internal
8A57_2967,internal
8T4S_3286,internal
4V7A_923,internal
5JU8_1378,internal
4UJE_569,internal
9GUU_3823,internal
9GGR_3924,internal
9GGR_3918,internal
6ZTL_2300,internal
5LZD_1408,internal
8WHX_3486,internal
7Y41_3098,internal
6T4Q_2715,hairpin
6PCR_1955,internal
4V6P_857,internal
5APO_14362,bulge
5JPQ_15654,bulge
6N8O_1776,internal
7N2C_2505,internal
3J7O_2979,bulge
4V7B_924,internal
6UZ7_2755,hairpin
2OM7_294,internal
7AC7_2369,internal
6PC5_1942,internal
7WTT_2937,internal
5LZS_1908,hairpin
8FZI_3670,internal
7SSW_2862,internal
7RYH_2838,internal
5IMR_15129,bulge
6PC8_1947,internal
8YUS_3786,internal
8SYL_3232,internal
7AS8_2394,internal
3J6B_2949,bulge
6VZ7_2091,internal
9NL6_4059,internal
4CSU_439,internal
6P5N_2594,hairpin
3J5L_2929,bulge
5UYN_2112,hairpin
8E3O_3179,internal
5H1S_14893,bulge
7XD5_3093,internal
7JT2_2449,internal
8CAM_3209,internal
6FTI_2276,hairpin
8PHJ_3349,internal
4V65_791,internal
7AQD_2392,internal
5GMK_14885,bulge
6WDG_2157,internal
8QIE_3846,internal
9GUT_3822,internal
5JTE_15681,bulge
5LZC_1404,internal
9NKL_4053,internal
8G7Q_3416,internal
3J79_2965,bulge
5NGM_2024,hairpin
9GHE_4024,internal
6H4N_2337,hairpin
8G7P_3411,internal
6OIG_2514,hairpin
6TBV_2027,internal
6PC6_1943,internal
7LV0_2490,internal
5JUU_1850,hairpin
6Y0G_2224,internal
7SYH_2876,internal
6HA1_2342,hairpin
5H4P_14903,bulge
7UVX_3083,internal
3J7A_2969,bulge
6HA8_1731,internal
5IMQ_15103,bulge
7K00_2457,internal
3JAG_608,hairpin
6TNN_2744,hairpin
6GC7_2293,hairpin
5MDV_1441,internal
6V39_2758,hairpin
8G38_3340,internal
3J79_2964,bulge
8BHJ_3252,internal
5AN9_14317,bulge
6R87_2650,hairpin
9GHD_4023,internal
7S1G_2667,internal
7OHX_2608,internal
8ASW_2988,internal
8PEG_3426,internal
9MOR_3888,internal
5ADY_14213,bulge
5H4P_14902,bulge
7SSO_2860,internal
4V6Y_873,internal
8AP4_2986,internal
5IMQ_15112,bulge
5IT7_15159,bulge
8UPR_3589,internal
6OT3_1906,internal
7WTZ_2947,internal
7N30_2519,internal
7D6Z_2420,internal
7OHW_2606,internal
5ND8_1988,hairpin
7SYO_2889,internal
5LZC_1406,internal
6ZS9_2284,internal
6SPG_2013,internal
5WFK_2129,hairpin
5ZET_2172,hairpin
6T7I_2721,hairpin
8UR0_3597,internal
5GAM_14875,bulge
5IT7_15162,bulge
5ANB_14320,bulge
8Q4F_3718,internal
6Q9A_1975,internal
6QTZ_1983,internal
7NHM_2544,internal
6OLG_2528,hairpin
8Y0X_3391,internal
6WDK_2168,internal
7SYV_2900,internal
8UU6_3468,internal
4V71_888,internal
7OT5_2734,internal
7Y7F_3303,internal
7NBU_2696,internal
7SYS_2894,internal
5AFI_14238,bulge
6OGG_1851,internal
8P09_3506,internal
6PCQ_1952,internal
5LZF_1418,internal
7K53_2472,internal
5NO2_2029,hairpin
5KPV_1389,internal
5LZY_1434,internal
8ZTU_3947,internal
5AJ4_14285,bulge
7OQE_2628,internal
8G7R_3420,internal
3J7O_578,hairpin
8SCB_3358,internal
7M4X_2495,internal
5MMM_1953,hairpin
7WTW_2943,internal
5XXB_2153,hairpin
5WFS_2130,hairpin
7UNV_2927,internal
5TC1_2091,hairpin
6GBZ_2290,hairpin
9NJF_4044,internal
5AFI_1318,internal
6RZZ_2663,hairpin
5IMQ_15095,bulge
6HMA_2363,hairpin
4V6O_853,internal
5UYP_2113,hairpin
7OOD_2728,internal
6T7I_2723,hairpin
5LZW_1429,internal
7PAI_2761,internal
7XAM_3091,internal
4V6P_858,internal
4V72_893,internal
7ACJ_2372,internal
6ENJ_2263,hairpin
5IQR_15136,bulge
5IT7_15170,bulge
7PO2_2807,internal
8BH4_3248,internal
8OIN_3158,internal
3J7Z_388,internal
8P03_3505,internal
7PJX_2651,internal
8BSI_3042,internal
6R86_1991,internal
6MTD_2416,hairpin
7NAV_2532,internal
6YEF_2239,internal
8Y38_3693,internal
4D5Y_443,internal
6SPF_2694,hairpin
5AJ4_1323,internal
6N8J_2434,hairpin
6TH6_2034,internal
7WTZ_2948,internal
5H4P_14908,bulge
9H3S_3860,internal
7K51_2467,internal
7M4Y_2499,internal
6VLZ_2773,hairpin
6GXN_2313,hairpin
6WDD_2144,internal
5GAE_14847,bulge
7P3K_2632,internal
6O90_1833,internal
8QPP_3356,internal
5MDW_1443,internal
6Y69_2231,internal
7PHA_2783,internal
8VKW_3937,internal
6WDM_2174,internal
7OHY_2610,internal
8KAB_3701,internal
3J79_2968,bulge
8JDM_3345,internal
8IFC_3398,internal
6WDF_2151,internal
8BHF_3280,internal
6QDW_2620,hairpin
8G38_3339,internal
5AKA_14309,bulge
7NHK_2537,internal
7SYK_2883,internal
5OPT_2058,hairpin
5JBH_15603,bulge
6PC6_1944,internal
8PJ6_3716,internal
9B1X_4004,internal
7ST6_2873,internal
7S9U_2844,internal
7NHL_2541,internal
7KGB_2671,internal
3J7P_3008,bulge
4V79_919,internal
7NBU_2700,internal
8BF7_3237,internal
7Y7C_3290,internal
8Q87_3730,internal
4V6Y_875,internal
7NWH_2571,internal
6FRK_2267,hairpin
7OPE_2623,internal
3J6B_2948,bulge
8Y39_3700,internal
7QV2_2828,internal
7PAH_2760,internal
5IT7_15169,bulge
5JBH_15602,bulge
5LZV_1917,hairpin
9MOR_3891,internal
6I7O_2370,hairpin
5H1S_14890,bulge
6GZ5_2327,hairpin
3J7O_2992,bulge
7BL2_2405,internal
5JTE_15682,bulge
8A3W_3350,internal
7QV3_2832,internal
4V69_798,internal
7SYR_2892,internal
6MTE_2419,hairpin
9J3T_3984,internal
5IT7_15166,bulge
3J7P_2997,bulge
3JBU_637,hairpin
3J7Q_581,hairpin
8Y0W_3389,internal
6P5N_2596,hairpin
7AS8_2393,internal
8FZJ_3671,internal
5JB3_15593,bulge
7PAO_2772,internal
9HAM_3880,internal
6P5J_2586,hairpin
6V3B_2768,hairpin
6XII_2215,internal
9C4G_3722,internal
5L3P_1396,internal
8YUP_3770,internal
6SZS_2016,internal
5APO_14365,bulge
8RWG_3901,internal
6H58_2339,hairpin
5KPS_1387,internal
8P16_3566,internal
5JCS_15651,bulge
7SSN_2857,internal
5X8P_2149,hairpin
6ZXD_2335,internal
7NQL_2553,internal
7PJZ_2661,internal
8YUS_3784,internal
7NHL_2540,internal
7OOD_2729,internal
7NHN_2550,internal
5JTE_15670,bulge
9H3L_3852,internal
3JAH_610,hairpin
3J3V_377,internal
8UKB_3800,internal
9B0H_3963,internal
6P4G_1934,internal
8CAM_3207,internal
8AKN_3023,internal
6ZTJ_2293,internal
5LZF_1907,hairpin
6W2S_2095,internal
4V79_916,internal
9H3Y_3869,internal
6GXO_1701,internal
8VIO_3928,internal
4UJD_567,internal
3J5L_2919,bulge
7SYQ_2891,internal
6V3D_2050,internal
6O90_2498,hairpin
7PHA_2784,internal
8CDV_3351,internal
5IT7_15163,bulge
7SYG_2875,internal
5IMQ_1368,internal
6ZLW_2267,internal
7SFR_2848,internal
7B5K_2403,internal
6U48_2041,internal
5IMR_15125,bulge
8PPK_3288,internal
5A9Z_1310,internal
6ZN5_2274,internal
5GAN_14876,bulge
3J7O_2981,bulge
4V73_895,internal
9GGR_3923,internal
6R7Q_2641,hairpin
8G2U_3325,internal
4V6L_844,internal
7CPJ_2419,internal
4CSU_438,internal
4V6S_867,internal
7S1G_2669,internal
8P8V_3795,internal
5JPQ_15653,bulge
5AKA_14296,bulge
5H1S_14897,bulge
7NWW_2701,internal
6VYT_2073,internal
8RQ0_3581,internal
7NSP_2562,internal
8G6W_3130,internal
7CPJ_2417,internal
6GC8_2294,hairpin
6XGF_2212,internal
8UQM_3593,internal
3J7O_2986,bulge
8P09_3507,internal
8FKY_3202,internal
8UU4_3464,internal
8XT2_3645,internal
7XD6_3094,internal
7K53_2473,internal
8A57_2968,internal
7N30_2523,internal
7PJV_2643,internal
5LZB_1401,internal
6VYW_2078,internal
6O8W_2487,hairpin
9J3T_3989,internal
5LZW_1430,internal
3J79_2954,bulge
8QPP_3357,internal
8AYE_3031,internal
6O8X_1829,internal
5IMQ_15099,bulge
7K54_2478,internal
7SYT_2896,internal
6WD1_2110,internal
8UU5_3466,internal
8UU8_3478,internal
8RCS_3448,internal
8VFT_3840,internal
5LZD_1409,internal
5JTE_15668,bulge
6ZV6_2329,internal
8OHD_3403,internal
6LSS_2397,hairpin
4V71_889,internal
6RBE_2651,hairpin
6S0K_1999,internal
6GZX_2330,hairpin
8BTR_3052,internal
3JAI_613,hairpin
4V78_915,internal
4V66_793,internal
5GAE_14853,bulge
5U4I_2099,hairpin
8PPL_3289,internal
4V6Q_860,internal
7PJU_2638,internal
6WD7_2127,internal
6R86_2647,hairpin
6R6P_2639,hairpin
6WDH_2160,internal
6FTJ_2278,hairpin
8A63_2975,internal
8SCB_3359,internal
7SSW_2864,internal
7N31_2525,internal
6NU2_1804,internal
7PIQ_2799,internal
7QQ3_3009,internal
8R3V_3437,internal
6SPF_2695,hairpin
6QIK_2622,hairpin
8G7R_3421,internal
6VU3_2053,internal
6TH6_2033,internal
8XXN_3557,internal
8BGH_3245,internal
8R08_3575,internal
6YEF_2240,internal
5LZU_1425,internal
9NLS_4091,internal
8FR8_3143,internal
5FLX_14841,bulge
6R84_2645,hairpin
5IMR_15117,bulge
7NSP_2565,internal
5AJ4_14294,bulge
6BU8_2194,hairpin
8P7X_3790,internal
5LZT_1423,internal
6WD3_2116,internal
5LZF_1416,internal
5AKA_14311,bulge
9NL6_4058,internal
7WTU_2940,internal
6ZTN_2307,internal
8V9K_3383,internal
6SPE_2009,internal
6ZU1_2318,internal
5H1S_14887,bulge
9B0Q_3968,internal
5T62_2073,hairpin
5AFI_14216,bulge
7OIZ_2616,internal
6WDD_2143,internal
6N8M_2444,hairpin
8UIY_4092,internal
8P17_3569,internal
8C8Z_3114,internal
6GQB_2298,hairpin
6O8Y_2491,hairpin
5LZU_1424,internal
8G34_3332,internal
8RQ2_3586,internal
6OIG_1856,internal
7JSS_2438,internal
3J5L_2920,bulge
9BSS_3845,internal
6NEQ_1777,internal
7JT1_2445,internal
6PCQ_1953,internal
6ZOK_2278,internal
4UJE_570,internal
3JAJ_616,hairpin
3J7A_2976,bulge
5GAE_14854,bulge
6TH6_2035,internal
9NL7_4063,internal
5GAK_14871,bulge
8G31_3329,internal
7AF8_2383,internal
8Y39_3697,internal
6MTE_2418,hairpin
8I9Z_3150,internal
8GZP_3227,internal
5GAK_14862,bulge
6SPD_2693,hairpin
5M1J_1439,internal
5MRC_1955,hairpin
3J7O_2988,bulge
5APO_14359,bulge
6WQQ_2187,internal
6V3B_2765,hairpin
6HD7_2355,hairpin
6VYY_2081,internal
8VR4_3939,internal
8INF_3229,internal
4V6K_841,internal
8BSI_3043,internal
8ZDD_3906,internal
5H4P_14915,bulge
8RDW_3409,internal
8PV2_3318,internal
6ZTN_2306,internal
6ORE_1881,internal
6P5I_1937,internal
8PJ1_3706,internal
8G6J_3129,internal
7O1A_2583,internal
8G2U_3321,internal
5FLX_14833,bulge
7LV0_2489,internal
8YUQ_3775,internal
8FZE_3655,internal
5GAE_14848,bulge
5IQR_15150,bulge
4V61_778,internal
3J7Q_582,hairpin
4V77_910,internal
6VYS_2071,internal
6WNW_2183,internal
7JIL_2428,internal
5UYL_2110,hairpin
6OM6_1867,internal
3J5L_2921,bulge
9NJV_4048,internal
6X9Q_2203,internal
5IMQ_15097,bulge
8YUR_3781,internal
7OIF_2714,internal
6WRU_2192,internal
4V65_792,internal
4V5H_721,internal
8G6Y_3134,internal
3J9Z_604,hairpin
5XXB_2154,hairpin
6OSK_1892,internal
5FLX_14842,bulge
5IMR_15128,bulge
6V3D_2052,internal
6PC7_2599,hairpin
5M1J_1933,hairpin
6WDA_2138,internal
8QBT_3511,internal
5LZV_1918,hairpin
9NL7_4062,internal
8QRK_3626,internal
6V3E_2772,hairpin
8G34_3335,internal
9B0F_3957,internal
6SKG_2684,hairpin
7PJW_2648,internal
7BOE_2414,internal
5H4P_14914,bulge
8VKI_3935,internal
5H1S_1358,internal
6MTB_1757,internal
6H4N_1713,internal
8UIY_4093,internal
6OLG_2526,hairpin
5WE6_2127,hairpin
4CSU_686,hairpin
6FT6_2270,hairpin
8RCL_3503,internal
5T6R_2078,hairpin
7QH4_2819,internal
4V6Y_874,internal
6ORE_1878,internal
6ZTP_2316,internal
5A9Z_1306,internal
5IQR_15138,bulge
6OGG_1853,internal
9GFT_3911,internal
8G2U_3326,internal
8BH7_3284,internal
8Z71_3839,internal
2OM7_295,internal
5AFI_14228,bulge
7MSC_2684,internal
7PH9_2781,internal
8G38_3341,internal
8HU1_3528,internal
9GHC_4019,internal
5APN_14338,bulge
8G34_3334,internal
8GLP_3139,internal
5IT7_15181,bulge
8G2U_3323,internal
9B1X_4003,internal
6OST_1903,internal
8YUS_3787,internal
8WHX_3485,internal
5MDZ_1450,internal
5AJ4_1322,internal
7SYW_2902,internal
5GAK_14873,bulge
7ODE_2708,internal
5MDW_1445,internal
8OZ0_3378,internal
9GFT_3917,internal
8P7Y_3792,internal
7R4X_3018,internal
7XD7_3059,internal
3J3W_378,internal
6OFX_2507,hairpin
8P8B_3793,internal
7OIF_2710,internal
7WTV_2941,internal
6N7P_2430,hairpin
7PIO_2795,internal
4C4Q_681,hairpin
6SPB_2006,internal
7O19_2581,internal
5APO_14364,bulge
6R84_2644,hairpin
8PV7_3319,internal
6PC8_1949,internal
5APN_14334,bulge
9GUS_3821,internal
6WD2_2114,internal
8YUQ_3776,internal
5GAE_14856,bulge
8RCT_3457,internal
3J6B_2947,bulge
9CAI_3753,internal
9H3V_3866,internal
3J7O_577,hairpin
6WD0_2108,internal
7NHN_2546,internal
8FMW_3315,internal
6ENF_2262,hairpin
8P17_3570,internal
9AXV_3761,internal
8YUP_3772,internal
7OT5_2731,internal
6D9J_2250,hairpin
9D89_3848,internal
5ANC_14325,bulge
8WI7_3489,internal
6V39_2760,hairpin
6N8O_2447,hairpin
3JCJ_642,hairpin
3J7O_2977,bulge
4V72_891,internal
9HC4_4041,internal
8G38_3338,internal
7D6Z_2424,internal
5M1J_1934,hairpin
6R7Q_2642,hairpin
7P7U_2758,internal
4V78_913,internal
6ZTN_2309,internal
6V39_2759,hairpin
5GAE_14850,bulge
7JT3_2452,internal
8WIC_3496,internal
8S1P_3608,internal
7O1A_2584,internal
8S1U_3609,internal
5JTE_15669,bulge
4UY8_572,internal
7UVZ_3088,internal
6UZ7_2754,hairpin
6VZ2_2086,internal
7M5D_2682,internal
6DZI_2257,hairpin
8GZQ_3228,internal
4V6Z_882,internal
7O81_2595,internal
8RPZ_3578,internal
5GAE_1355,internal
8UPR_3590,internal
6OGF_2509,hairpin
8IA0_3151,internal
3J6B_2944,bulge
6OSQ_1898,internal
8HU1_3531,internal
9NJF_4046,internal
6GZ4_2323,hairpin
5IT7_15172,bulge
8QBT_3512,internal
6GQV_2302,hairpin
7Q4K_2979,internal
5IMQ_15110,bulge
7PJZ_2662,internal
5IQR_15133,bulge
8YOP_3648,internal
9B0Q_3967,internal
8G5Y_3122,internal
7NSI_2555,internal
6GQV_2300,hairpin
6PCH_1951,internal
3J5L_2931,bulge
8FZE_3656,internal
7ACR_2377,internal
8HSP_3521,internal
7NHL_2538,internal
6RXZ_2661,hairpin
3JCN_419,internal
5AFI_14231,bulge
4V6V_871,internal
8XXL_3553,internal
8P8V_3796,internal
6HA8_2344,hairpin
6HTQ_2366,hairpin
6MEC_1755,internal
6HD7_2356,hairpin
3JAI_612,hairpin
6SWA_2710,hairpin
7UNW_2929,internal
3J5L_2922,bulge
7AC7_2368,internal
7OTC_2737,internal
6SNT_2687,hairpin
8G31_3328,internal
7SSO_2861,internal
6GC4_2292,hairpin
6M62_1754,internal
6WD9_2135,internal
6GZZ_2333,hairpin
6W6P_2102,internal
6N8L_2443,hairpin
8V9J_3381,internal
7UNR_2921,internal
8BUU_3109,internal
6HRM_1734,internal
8W51_3745,internal
6ND4_2448,hairpin
5ZEB_2165,hairpin
5MC6_1936,hairpin
6VWN_2065,internal
7B5K_2402,internal
5APO_14353,bulge
8RCT_3459,internal
5APO_14366,bulge
5KPW_1393,internal
6Q98_2618,hairpin
8XXN_3558,internal
4V70_884,internal
7SFR_2850,internal
8G31_3330,internal
5IMQ_15100,bulge
5GAK_14874,bulge
8HU1_3529,internal
5IQR_15145,bulge
9J3T_3991,internal
7AS8_2395,internal
6PCQ_2601,hairpin
7O19_2580,internal
5LZD_1411,internal
9H3Z_3872,internal
5H4P_14909,bulge
5ZEP_2169,hairpin
7OIZ_2613,internal
7Y7C_3293,internal
6R5Q_1985,internal
6V3D_2770,hairpin
7BOH_2415,internal
6QT0_2629,hairpin
5H1S_14894,bulge
8PJ5_3714,internal
6GZ5_2325,hairpin
8TPU_3720,internal
9GHG_4032,internal
5APO_14350,bulge
6WD8_2130,internal
9H3W_3867,internal
7M4X_2497,internal
7RYF_2835,internal
6PC7_1945,internal
8CA7_3219,internal
6ZTP_2315,internal
5JTE_15662,bulge
7PAT_2778,internal
5ME1_1453,internal
6ZN5_2273,internal
3JBP_408,internal
6NY1_2476,hairpin
8QHU_3898,internal
4V4N_607,internal
5T2A_2066,hairpin
6WD7_2128,internal
8G5Y_3123,internal
5APO_14367,bulge
7WTU_2939,internal
5IMR_15118,bulge
5GAK_14864,bulge
7K52_2471,internal
8Y0X_3390,internal
6V3A_2763,hairpin
5GMK_14884,bulge
9BSL_3844,internal
6X7K_2202,internal
7Y7D_3297,internal
5IMQ_15109,bulge
8K2C_3635,internal
8YLD_3833,internal
9H3P_3856,internal
6N8K_2437,hairpin
8YUP_3774,internal
7O1C_2588,internal
6WDE_2147,internal
6WDF_2153,internal
5IQR_15152,bulge
6WDB_2140,internal
6OSQ_2563,hairpin
3J7Z_386,internal
5IMR_15130,bulge
8EYQ_3282,internal
8A63_2973,internal
7WTT_2938,internal
7MQ8_2504,internal
7PIQ_2801,internal
6ZP4_2281,internal
9C8K_3944,internal
6MCC_2402,hairpin
5GAE_14851,bulge
5GAN_14878,bulge
7PAN_2771,internal
5U4I_2100,hairpin
5JTE_15683,bulge
5JBH_15605,bulge
5AN9_1327,internal
6WD7_2126,internal
7O1C_2589,internal
5GAK_1356,internal
5ANC_14323,bulge
6U48_2042,internal
6XDR_2209,internal
5JPQ_15655,bulge
4V61_777,internal
6SGC_2677,hairpin
7AFK_2387,internal
6SWC_2712,hairpin
5GM6_14881,bulge
6ZU5_2324,internal
5APN_14329,bulge
6T83_2023,internal
5APO_14354,bulge
7MQ8_2503,internal
6Q9A_1973,internal
6SV4_2700,hairpin
6OUO_2572,hairpin
3JCT_646,hairpin
8K2A_3633,internal
9GR1_3816,internal
8PJ4_3711,internal
6SPF_2696,hairpin
8RCS_3450,internal
8A3L_3105,internal
6HD7_1732,internal
5MC6_1935,hairpin
8I9W_3146,internal
6GZZ_2334,hairpin
5MYJ_1964,hairpin
6SV4_2015,internal
3JBP_409,internal
7UNU_2923,internal
6GQ1_1684,internal
7SYX_2903,internal
6YHS_2241,internal
8BTD_3049,internal
3J7P_3000,bulge
3JBN_404,internal
5GAE_14857,bulge
7ST2_2867,internal
6N8L_1774,internal
6VYZ_2084,internal
3J7P_2999,bulge
6YDP_2236,internal
6TC3_2031,internal
8QOA_3519,internal
3J8G_590,hairpin
8T4S_3287,internal
7QIW_2823,internal
4V7D_929,internal
6EM1_2261,hairpin
5IMQ_15104,bulge
8CF8_3220,internal
3J7P_580,hairpin
8W51_3744,internal
5IT7_15171,bulge
6S05_2665,hairpin
8P16_3564,internal
8FZG_3661,internal
3JBN_626,hairpin
6H58_1720,internal
3J7O_2982,bulge
7WTT_2936,internal
8AM9_3027,internal
5IT7_15154,bulge
6W2T_2098,internal
7NAU_2531,internal
9GGR_3920,internal
6X7K_2201,internal
8FKU_3200,internal
9N2B_3995,internal
4V6R_863,internal
7OPE_2624,internal
6WD8_2129,internal
9NLQ_4087,internal
8BF7_3236,internal
3J7O_2980,bulge
9D89_3849,internal
4V6M_848,internal
5APO_14355,bulge
5LZB_1403,internal
9NLJ_4080,internal
6O9J_2499,hairpin
6PCQ_1954,internal
5APO_14360,bulge
5ND9_1990,hairpin
8YLR_3835,internal
6ZXD_2336,internal
5IMQ_15114,bulge
6OM6_1865,internal
6SNT_2688,hairpin
8I9W_3147,internal
8CD1_3372,internal
6V39_2757,hairpin
7PJU_2641,internal
6YHS_2242,internal
7NHN_2549,internal
7MSM_2687,internal
3JBU_411,internal
7OT5_2735,internal
5KPW_1394,internal
7JQC_2434,internal
9NJF_4043,internal
5LZV_1427,internal
9N2C_3997,internal
7PWG_2809,internal
5AKA_14305,bulge
4V6V_872,internal
7UVV_3080,internal
8G61_3127,internal
7NQL_2554,internal
3J9Y_398,internal
3J92_593,hairpin
7A09_2347,internal
7OQC_2626,internal
6TBV_2026,internal
7N2V_2516,internal
9GFT_3912,internal
7TQL_2906,internal
6WQQ_2188,internal
7QV2_2830,internal
3JAH_611,hairpin
5TC1_2092,hairpin
8P2G_3539,internal
8VR8_3941,internal
6WNV_2178,internal
8OZ0_3377,internal
7B5K_2400,internal
